Accession_ID	Mg_blues (µg/g DW)	Latitude	Longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	awc	bulk_density	CaCO3	CEC	clay	CN	coarse_fragments	K	N	P	ph	sand	silt	srad_mean	ai	Mg(Soil) mg/kg
9534	4427.197498	40.05	-4.65	15.32083321	11.82499981	38.77049255	658.6676025	32.79999924	2.299999952	30.5	11.41666698	23.75	23.85000038	7.799999714	324	39	8	37.17780685	111	38	42	98	0.089692101	1.39375639	51.16235733	14.44628143	25.43222618	9.49629879	14.77127361	338.8003845	1.822327733	26.93456078	7.311490059	44.16440582	30.40336609	16261.16699	0.207800001	30
9535	4949.17102	42.31	3.19	14.64999962	8.649999619	35.74380112	561.0744629	27.89999962	3.700000048	24.19999886	15.46666622	21.89999962	21.89999962	8.399999619	558	79	16	32.31050491	192	93	93	133	0.113234527	1.008347034	147.9914703	12.68125057	28.8811779	13.02796555	22.3555336	188.2906494	2.348665953	14.01062012	7.027542591	25.04586792	46.07295227	14629.25	0.393400013	50
9536	4321.431971	40.83	-2	11	13.4333334	42.645504	643.9403076	29.29999924	-2.200000048	31.5	7.299999714	19.26666641	19.39999962	3.816666603	518	63	19	33.41352081	174	78	81	138	0.08839304	1.190946937	60.29060364	11.3243494	13.39932537	13.95677853	27.99875832	220.1451111	1.346234322	26.63931084	6.640407562	53.98464584	32.61602783	15557	0.369199991	52
9537	4346.584649	38.07	-6.66	15.02916718	12.20833302	40.83054733	616.4725952	32.70000076	2.799999952	29.90000153	9.033333778	22.95000076	23.13333321	8.116666794	658	106	5	60.82764053	289	35	37	267	0.089728646	1.441112995	144.3794556	22.03471947	16.8823204	11.21454811	21.52035332	375.3371277	4.204695225	19.32293701	7.060542583	42.37786865	40.73981094	17298.75	0.385399997	45
9539	4196.20595	40.29	-6.67	11.72083378	8.741666794	36.88467026	546.6196289	25.20000076	1.5	23.70000076	6.466666698	18.93333435	18.93333435	5.583333492	935	140	12	55.08192062	389	66	66	374	0.080826558	1.133229613	15.49163437	10.48680496	13.36323166	12.00122166	24.08160019	380.2800293	1.322144628	0.641176701	5.906779766	52.85031509	33.78645325	16232.25	0.676800013	24
9540	4749.653997	41.81	2.34	10.40416718	9.091667175	35.65359497	588.659729	24.70000076	-0.800000012	25.5	11.35000038	4.433333397	18.08333397	3.900000095	871	97	51	19.59518433	254	176	208	186	0.109652847	1.042490125	35.3371048	21.62494469	14.76154804	14.3658886	27.78950882	280.2851868	1.417474627	21.75172806	6.456506252	55.08259201	30.1558609	15084.58301	0.712199986	43
9541	4445.738078	38.26	-5.42	15.00833321	13.23333359	40.8436203	662.8822632	34	1.600000024	32.40000153	8.350000381	23.54999924	23.63333321	7.5	635	101	5	59.35326385	276	36	38	250	0.080184817	1.413954735	11.88612366	13.06458664	16.51919556	9.725663185	24.30572128	239.9212952	1.354905844	23.77020264	6.650316238	53.41453552	30.06626892	16852.58398	0.362399995	44
9542	5102.072097	40.79	-4.05	6.841666698	7.116666794	29.40771294	626.1274414	21.60000038	-2.599999905	24.20000076	1.350000143	15.3166666	15.3166666	0.383333385	1169	161	24	46.0205574	442	112	112	380	0.106124669	1.106459856	27.4569416	18.48033905	16.12256813	13.07904243	31.95362473	133.9356995	2.630285978	25.50877953	6.204164028	42.17842102	41.69901276	15483.25	1.00999999	60
9543	4584.124048	36.77	-5.39	12.625	10.14999962	37.31617355	592.642395	28.60000038	1.399999976	27.20000076	7.116666794	20.28333282	20.5	6.033333302	864	129	3	68.61508179	382	27	31	377	0.107608482	1.077024341	117.3137665	18.24186897	15.56601715	13.34006214	33.94345856	141.2466736	2.938136101	2.008836746	6.410319328	54.08390045	30.3500824	17517.5	0.55309999	59
9544	3724.272824	39.4	-5.33	14.32916641	11.32499981	38.52040863	637.9564819	31.29999924	1.899999976	29.39999962	7.916666508	22.64999962	22.64999962	7.150000095	530	72	6	49.64038086	203	39	39	195	0.091274135	1.39017117	68.27770233	12.28148174	16.49234962	10.54059219	23.69248772	369.6984253	1.63742733	27.93377686	6.645420551	41.63941956	41.86823273	16634.66602	0.333900005	38
9545	4008.839915	39.4	-5.78	14.79166698	11.46666718	38.09523773	652.6409302	32.40000153	2.299999952	30.10000229	8.316666603	23.36666679	23.36666679	7.516666412	597	87	6	53.45101166	244	41	41	230	0.079442419	1.433780789	43.16684723	11.18513489	14.36006546	10.58785152	21.94292068	258.2001953	2.019016266	24.43791199	6.41671133	42.39616394	43.2437706	16641.41602	0.356400013	37
9546	5143.000719	40.82	-1.68	10.08749962	14.25833321	43.73721695	654.3842773	29.20000076	-3.400000095	32.60000229	11.80000019	18.51666641	18.66666603	2.850000143	543	76	27	30.32813072	184	101	113	124	0.108594507	1.01813817	111.1223679	15.46468639	22.2317028	13.69599724	26.27221489	189.5584717	1.669631958	19.67202187	6.589474678	51.25431442	26.51398468	15494.91699	0.383399993	42
9547	3620.596177	41.67	2.62	13.04583359	8.941666603	36.79698181	557.1985474	26.29999924	2	24.29999924	14.01666641	20.18333244	20.36666679	6.950000286	813	94	37	22.78940201	257	161	188	184	0.102751441	1.0295614	51.91485596	12.0687027	21.14875031	14.29868031	24.11814308	558.0081177	2.258525848	17.66406631	6.031360149	34.27738953	44.57386017	14871.16699	0.627200007	47
9548	3794.877287	40.4	-5	9.375	9.666666985	35.53921509	633.2079468	25.39999962	-1.799999952	27.19999886	5.900000095	17.73333359	17.73333359	2.433333397	652	82	18	38.96955872	229	73	73	206	0.100565396	1.052892327	112.7965012	14.67077732	21.78379059	11.34140968	26.9890976	134.2161865	1.229951739	17.49871254	6.601819038	48.40419769	29.81201172	16060.25	0.496100008	30
9549	4809.265261	42.23	-3.69	11.16666698	11.58333302	39.94252777	627.3730469	28.29999924	-0.699999988	29	12.8166666	19.23333359	19.23333359	4.049999714	467	55	19	28.69260788	143	73	81	131	0.089960165	1.365731597	167.3876648	17.42121696	24.42703819	9.954925537	13.32505512	201.0576782	1.506053567	20.02223015	7.561583042	39.87494659	35.69801331	14445.91699	0.369100004	44
9550	5208.58194	43.05	-5.37	5.845833302	8.058333397	32.62483215	605.0449219	20.79999924	-3.900000095	24.69999886	0.233333305	13.75	13.75	-0.850000024	1217	143	51	30.6411972	411	181	181	387	0.110221617	1.006322742	16.12463951	15.11670589	24.8458786	13.8322134	27.14550781	90.56291962	6.220079422	26.82901764	6.164803982	29.28451538	45.86960602	13816.08301	1.24240005	38
9551	4267.980643	42.28	-5.92	11.7541666	11.35833359	39.16666412	624.4287109	28.60000038	-0.400000006	29	5.316666603	19.85000038	19.85000038	4.616666794	716	93	25	36.92744827	258	93	93	244	0.074762359	1.452174664	0	6.572494984	15.71209908	9.874199867	16.75694084	131.6754456	1.283540606	15.78946877	6.286214352	45.40498352	38.88291931	14735.66699	0.533299983	37
9552	5046.880837	40.87	-4.5	11.1208334	10.75833321	37.48548126	643.3840332	27.79999924	-0.899999976	28.69999886	12.9333334	19.35000038	19.46666718	3.833333254	392	49	16	31.13556862	126	63	69	99	0.077306218	1.467737317	53.64662552	17.2833271	10.65876007	13.22041893	23.8083992	209.719986	1.374110818	17.13674164	6.933959961	61.81557083	27.52566528	15608.41699	0.289299995	54
9553	4338.155812	41.58	-4.71	12.32083321	11.82499981	39.81481552	639.0065308	29.70000076	0	29.70000076	5.566666603	20.41666794	20.5	4.933333397	424	50	17	32.69923019	140	64	71	123	0.080374219	1.049440861	16.57117081	12.63842201	11.63712883	10.16571999	21.8998642	244.8742065	1.160976052	24.0882225	7.375277519	64.82460022	23.53826904	15195.16699	0.307799995	39
9554	4415.454257	38.86	-3.16	14.5583334	13.83333302	39.86551285	746.2172241	34.90000153	0.200000003	34.70000076	9.983333588	24.13333321	24.41666603	6.25	422	57	7	44.72140121	154	38	43	139	0.082629509	1.410563946	38.17710114	12.91643238	16.7778759	9.836679459	22.64102554	323.3529663	1.352712274	17.23711967	6.804321766	40.95314789	42.2689743	16494.75	0.252700001	40
9555	4719.231686	39.58	-3.93	12.92916679	11.22500038	35.74840927	716.0480347	31.29999924	-0.100000001	31.39999962	8.649999619	22.23333359	22.41666603	5.016666889	484	62	10	41.34624481	170	49	58	150	0.079823181	1.47341454	43.84708405	10.37810421	23.30850601	11.73534107	32.05394745	215.5665588	1.333465695	6.608674049	6.589818954	38.20051193	38.49098206	16454	0.312099993	33
9556	3736.437227	39.66	-4.34	14.53333282	12.35000038	38.23529434	704.5512085	33.29999924	1	32.29999924	10.26666641	23.61666679	23.78333282	6.633333206	415	51	10	38.48556519	142	46	54	123	0.081212923	1.205536842	92.310112	10.57098579	11.76012707	10.90944481	21.24193192	256.9661255	1.225525975	19.01055717	6.867240906	63.85173035	24.38814545	16286.16699	0.2597	35
9557	5026.983405	42.46	0.7	9.162500381	10.72500038	38.57913589	609.8737793	25.10000038	-2.700000048	27.80000114	6.233333111	2.966666698	17.20000076	2.366666555	1006	106	60	17.29407692	286	212	227	230	0.121553086	1.028331041	49.91182327	20.52824593	22.30227852	14.80003929	14.89537239	216.613678	3.750895977	11.48394775	6.436022282	44.57026672	33.12745667	14862.75	0.813799977	48
9558	5232.866722	41.57	-5.64	12.59583378	11.5583334	40.55555725	604.8082275	29	0.5	28.5	6.300000191	20.29999924	20.33333397	5.616666794	598	77	16	40.32314301	216	68	71	212	0.084110036	1.366353631	38.76119232	11.77374935	22.86566734	7.874639034	14.49864006	219.8933258	1.512747884	29.66863251	7.373370171	49.58132553	27.55300903	15269.75	0.435900003	47
9559	4950.823354	38.06	-4.38	17.18333244	13.10000038	40.68322754	674.8815918	35.70000076	3.5	32.20000076	10.19999981	25.85000038	25.85000038	9.466666222	490	77	4	57.3146553	208	30	30	186	0.107358664	1.308178067	161.2220459	12.06575108	28.35914612	10.10172176	14.16922951	257.5736084	1.40397048	13.98612213	6.779263496	36.62122345	35.01963043	16687.91602	0.282000005	48
9560	4736.025923	38.19	-6.24	15.57499981	13.33333302	41.53686523	655.8426514	34.5	2.400000095	32.09999847	9.066666603	24.03333282	24.11666679	8.166666985	637	105	5	60.93008423	283	35	39	258	0.073220327	1.398041725	0	10.44352341	14.48416996	9.697993279	20.99056816	243.4795685	1.852756858	18.38412476	6.415648937	49.33965302	36.17617798	17086.41602	0.364399999	38
9561	4258.398789	40.71	-5.04	10.8083334	10.71666718	36.95402145	646.6411133	28.10000038	-0.899999976	29	7.099999905	19.23333359	19.26666641	3.650000095	469	54	16	33.68123245	154	64	74	135	0.105184123	1.387508273	86.5225296	10.94987679	22.73504448	10.62238884	27.51184845	251.4841309	2.417866945	33.94382858	6.357848644	48.1368866	29.12806702	15854.08301	0.339300007	40
9562	4803.32036	41.67	2	11.27083302	9.275000572	36.0894928	592.2394409	25.70000076	0	25.70000076	16.43333244	5.283333302	19.01666641	4.733333111	803	92	47	21.43338013	234	154	203	159	0.113464668	1.012764096	119.3771896	16.47773361	21.04376984	13.82918644	28.54488373	359.0515137	1.8634969	6.81532383	6.027486801	39.47206497	39.48416519	15273.66699	0.619899988	37
9564	5788.78846	40.45	-1.6	9.600000381	13.48333359	42.00415421	658.1965942	28.5	-3.599999905	32.09999847	11.36666679	3.149999857	18.28333282	2.316666603	535	74	28	29.11072731	180	103	115	120	0.100315414	1.163255334	218.790741	21.10969734	23.76479721	12.57422924	28.2337265	151.9069214	1.50688839	26.1336422	7.311369419	48.42141724	27.81378174	15721.33301	0.398499995	35
9565	5446.123493	42.97	-1.23	10.52499962	8.883333206	37.16875839	524.2678833	24.29999924	0.400000006	23.89999962	5.533333302	17.45000076	17.45000076	4.583333492	1003	107	50	22.54751205	305	174	174	286	0.119121604	1.028354168	43.37994766	17.68298721	25.70748711	12.81166649	17.97287178	170.6360168	6.203942776	20.70529747	6.044751644	34.30005646	39.99245453	13493.83301	0.891300023	47
9567	4997.74126	42.34	1.3	8.600000381	10.10000038	37.26937103	613.4403687	24.10000038	-3	27.10000038	9.783333778	2.400000095	16.64999962	1.816666722	926	104	60	18.29536819	271	187	217	199	0.126510918	0.991009712	62.00696182	21.94853401	26.11132622	14.76250744	22.67240524	158.3264008	2.510359287	29.15401268	5.963938713	32.87244415	41.01622772	15075.58301	0.754299998	32
9568	4825.623697	42.76	-0.23	4.6875	9.925000191	34.94718552	652.3771973	21.39999962	-7	28.39999962	1.733333349	13.21666622	13.21666622	-2.666666746	1196	127	62	19.96364403	353	220	220	324	0.109323822	1.068165302	43.85730743	15.33498001	20.30170631	13.45291805	29.8460083	193.360733	3.528616428	25.82977295	6.237383366	40.05314636	39.64514923	14284.58301	1.096600056	44
9569	4629.525909	42.87	-6.45	10.15416718	9.958333015	39.67463684	554.1802368	24.5	-0.600000024	25.10000038	7.116666794	17.23333359	17.23333359	3.75	1082	136	38	37.39635468	391	134	134	348	0.116728015	1.086794734	46.64970398	11.9214077	12.27921295	13.50437737	23.25379181	166.5968933	2.702704191	27.27540016	5.674697876	62.04232025	25.6784668	13739.75	1.000399947	29
9571	4662.644239	43.28	-6.01	11.50833321	8.716667175	42.31391907	445.1038208	22.79999924	2.200000048	20.59999847	9.333333015	17.04999924	17.28333282	6.450000286	1011	109	48	27.00553894	313	159	161	294	0.110242464	1.060481191	57.95852661	16.04106712	22.55828094	12.61171722	29.43801308	114.1166	5.442886353	15.65913868	6.066919804	38.28411484	39.15760422	12631	1.028499961	40
9573	3814.002356	41.86	2.99	13.64583302	9.125	37.24489975	556.8599243	26.79999924	2.299999952	24.5	14.58333302	20.76666641	20.83333397	7.416666508	698	86	27	25.67106247	224	133	156	160	0.109779716	1.08999896	66.46964264	14.06431103	27.61273193	13.53551388	30.39430618	363.9418945	2.678251982	27.16062355	6.256552219	34.94876099	37.43850708	14670	0.540600002	49
9574	2993.006562	38.6	-2.7	13.15000057	13.55000019	39.16184998	752.8189697	33.70000076	-0.899999976	34.60000229	8.666666985	22.91666794	23.14999962	4.900000095	459	60	8	43.86210251	163	41	47	152	0.092213593	1.462602973	95.3032608	11.1220026	12.48482132	12.50702667	25.74808502	257.9713135	1.428568006	6.967265129	6.669166565	56.80466461	30.71051025	16680.75	0.274599999	46
9576	4077.471567	40.86	-4.11	10.41250038	9.441666603	34.2089386	664.3900757	26.39999962	-1.200000048	27.60000038	6.599999905	18.96666718	19.04999924	2.866666555	510	63	20	32.98743057	165	71	81	136	0.085555322	1.076237082	45.21821213	12.56698227	15.87460136	12.84998894	23.72205162	229.9793854	1.822584867	18.26397705	6.102122784	58.33226776	25.79312897	15550	0.383300006	61
9577	5313.526727	42.34	2.17	9.091667175	9.533333778	37.38562012	577.7496948	23.20000076	-2.299999952	25.5	10.36666679	3.166666508	16.56666756	2.633333206	913	106	58	18.66451645	270	184	218	193	0.120523766	1.074375391	59.27931976	15.12841702	19.22893333	12.95843983	20.96178436	162.9766693	3.314715147	19.02286148	6.191661358	45.20484161	35.56622314	14801.83301	0.757700026	39
9578	4525.483352	42.13	-6.7	9.904167175	9.941666603	37.80101395	585.1085815	25	-1.299999952	26.29999924	4.099999905	17.45000076	17.45000076	3.25	976	136	28	43.68889999	374	107	107	355	0.091033965	1.158556104	0	11.14555264	13.81557465	12.24568558	22.34108162	136.1338654	1.978678346	19.03881836	6.337501526	51.17420197	35.01022339	14789.16699	0.820800006	22
9579	4184.433482	38.33	-3.51	14.98333359	13.10000038	39.33934021	717.1925049	34.5	1.200000048	33.29999924	10.71666622	24.23333359	24.39999962	6.983333588	423	60	5	49.09647369	159	31	35	149	0.092098705	1.13072443	13.44786072	14.20574284	20.23336601	12.37782097	25.89583397	368.7684326	1.645449042	29.7758503	6.677023888	42.88080597	36.88582611	16741	0.245900005	44
9581	4544.390257	42.84	-5.12	10.30000019	9.683333397	37.24358749	582.2487793	25.10000038	-0.899999976	26	4.349999905	17.73333359	17.75	3.583333254	685	80	30	29.03682518	223	108	110	210	0.106063761	1.245141983	2.992810488	13.33596325	24.34615898	11.82240582	20.07322502	156.6955719	1.664387226	12.21118546	6.515991688	35.9037323	39.75010681	14069.25	0.607800007	35
9582	4355.889721	41.48	-1.63	11.57916641	12.29166698	40.97222137	634.5128784	29.10000038	-0.899999976	30	13.23333359	5.349999905	19.78333282	4.433333397	425	62	26	30.340868	151	80	100	92	0.091870159	1.412350774	140.8958435	12.59617043	19.39229774	11.47973728	24.61274338	177.5621796	0.844030142	10.19806194	6.680182934	36.80810547	43.79959869	15296.66699	0.288800001	23
9583	5121.865073	37.09	-3.38	4.599999905	11.64999962	34.06432724	775.7664795	25.60000038	-8.600000381	34.20000076	-2.666666746	14.66666698	14.86666679	-4.016666889	932	118	14	49.5668869	346	69	75	340	0.107609145	1.247799516	52.34431839	16.07577324	25.61777306	13.20199013	37.42047119	201.9199677	5.987882614	27.1437664	6.28583765	29.79642487	44.58580017	17288	0.783900023	46
9584	5255.300854	41.19	-3.58	10.05416679	10.60833359	36.83449173	657.4933472	26.89999962	-1.899999976	28.79999924	6.349999905	18.54999924	18.58333397	2.616666555	491	58	18	31.73880768	157	70	77	134	0.113506719	1.396899462	35.07037354	19.14974976	31.10143661	10.13717079	23.46858597	247.7828979	2.075223684	29.82654572	6.391974926	29.23783112	39.66073227	15155.75	0.381099999	49
9585	4338.113085	43.4	-7.39	12.33333302	8.866666794	45.70447159	393.419342	23.29999924	3.900000095	19.39999962	8.633333206	17.16666603	17.5	7.900000095	1269	163	40	38.51457596	455	143	174	437	0.095060118	1.105510116	0	12.28244686	11.70144176	13.58793736	27.34276962	123.0301132	2.563847065	24.11767006	5.467000961	49.55017853	38.74837875	12475.75	1.278100014	16
9586	4839.730544	41.03	-3.27	11.0666666	10.69999981	36.76976013	659.4361572	28.10000038	-1	29.10000038	7.316666603	19.63333321	19.70000076	3.716666698	414	49	15	32.1737175	134	61	65	109	0.0892554	1.173189163	109.7608871	10.32621098	13.06489658	12.32938194	25.44268608	155.8632202	1.304792643	6.308619022	6.626762867	52.77290344	34.16220093	15331.41699	0.307799995	53
9587	4085.39689	41.5	-1.88	11.60833359	12.63333321	41.42076492	636.9238281	29.39999962	-1.100000024	30.5	13.25	19.83333397	19.85000038	4.449999809	426	59	23	28.62742615	146	78	92	100	0.080351099	1.426518679	146.0701294	9.438792229	16.90480614	10.66716671	31.76296234	194.9801178	1.040284872	6.720383644	7.011643887	52.52588654	30.56930542	15179.25	0.2949	28
9588	4648.005371	42.11	0.6	11.79166698	10.71666622	36.70091248	649.8630371	28.60000038	-0.600000024	29.20000076	13.16666698	5.199999809	20.33333397	4.383333206	708	76	37	22.11083221	214	137	163	152	0.118416108	1.1474365	271.8102112	19.43790627	21.55363846	15.84127426	18.18083572	180.9348297	3.114043713	6.352825642	7.286344051	43.48243713	34.96392822	15277	0.501399994	41
9589	4120.830005	41.6	-2.83	10.72499943	12.1833334	40.34216309	649.3825684	28.29999924	-1.899999976	30.19999886	12.44999981	19.10000038	19.13333321	3.383333445	436	51	18	26.93949318	136	69	81	117	0.082116574	1.388154626	155.0557098	14.65813732	21.55007172	8.107379913	23.36576271	150.6603241	1.215174198	6.890995502	7.865057468	49.45318604	28.99674225	14876.91699	0.330900013	15
9590	3948.331051	43.37	-5.49	12.70833302	8.316666603	41.79229355	433.5835571	23.10000038	3.200000048	19.89999962	10.5666666	18.08333397	18.28333282	7.666666508	918	98	49	25.029356	282	151	156	264	0.104291901	0.998014092	0	13.18541718	23.53089905	9.745921135	15.76597977	268.5770874	2.819361925	37.18387222	5.730573177	42.52046967	33.94863129	12363.75	0.93779999	41
9591	5045.983534	42.86	-3.59	11.02499962	10.23333359	41.26343918	533.7666016	25.5	0.699999988	24.79999924	5.716666698	17.95000076	17.95000076	5	777	84	39	25.74650192	242	131	131	221	0.119707994	1.056846261	138.9007721	15.26115227	18.72505951	14.02498436	21.0471611	173.4790955	3.707595348	17.58633232	7.166878223	49.81079865	31.46414185	13497.91699	0.684400022	35
9593	4656.208448	42.26	-2.99	7.029166698	9.808333397	37.15277863	600.4901733	22.79999924	-3.599999905	26.39999962	8.316666603	14.84999943	14.84999943	0.333333373	786	92	35	27.6053524	237	124	124	224	0.109842949	0.993690372	49.54378891	17.64788818	21.10267067	13.33614731	22.6020813	153.7004242	2.11801362	12.27257538	6.353012562	43.06911469	35.82821655	14244.08301	0.721800029	35
9594	3594.262271	42.04	1.01	10.02499962	10.60000038	37.45583344	632.4968262	26.29999924	-2	28.29999924	11.25	3.666666746	18.33333397	2.950000048	790	89	47	20.96543503	232	152	187	163	0.12075983	1.320762396	176.7178802	31.21182251	15.60479164	13.51127243	22.44646835	231.5211487	2.844627619	29.39763451	6.754851818	52.43731689	31.95789337	15273.16699	0.594099998	40
9595	3357.303511	40.89	-5.5	12.23750019	12.09166622	40.44035721	630.2817383	29.79999924	-0.100000001	29.89999962	5.650000095	20.21666718	20.35000038	5.016666889	428	50	13	34.75793839	142	57	63	131	0.075810477	1.419019103	NA	NA	16.64587975	NA	17.58780861	NA	NA	NA	NA	58.65974426	24.69437408	15749.83301	0.303900003	45
9596	3998.832485	41.95	-7.45	13.14999962	10.41666603	42.86693954	497.7677307	26.89999962	2.599999905	24.29999924	8.149999619	19.41666603	19.60000038	7.433333397	1930	296	35	53.97573853	813	146	189	790	0.103275493	1.050363064	19.52779007	5.424818039	15.28036404	13.851758	27.23436928	201.1606598	2.196388483	31.28229332	5.724497318	46.88088989	37.83874512	14307.08301	1.504899979	30
